id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,shape_ir2,shape_ir3,shape_reg,tot_baths,tot_sq_ft,sale_cod,sale_cwd,sale_con,sale_conld,sale_conli,sale_conlw,sale_new,sale_oth,sale_wd_,log_sqft,sqft_qual,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker
1508,908250090,20,RL,68.0,9520,Pave,Bnk,Inside,Mod,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,115.0,TA,TA,CBlock,Gd,TA,No,Rec,767.0,Unf,0.0,144.0,911.0,GasA,TA,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Attchd,1950,RFn,1.0,286.0,TA,TA,Y,134,0,0,0,0,0,MnPrv,Gar2,3000,5,2008,WD ,99000,0,0,1,1.0,2127.0,0,0,0,0,0,0,0,0,1,7.6624678152002375,8508.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,534450150,30,RL,50.0,5330,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280.0,Unf,0.0,140.0,420.0,GasA,Gd,Y,SBrkr,708,0,0,708,0.0,0.0,1,0,2,1,Fa,5,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,Y,164,0,0,0,0,0,unkwn,unkwn,0,12,2009,WD ,82500,0,0,1,1.0,1128.0,0,0,0,0,0,0,0,0,1,7.028201432058005,4512.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,531451030,120,RL,50.0,8012,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430.0,Unf,0.0,1145.0,1575.0,GasA,Gd,Y,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,Gd,5,Typ,0,unkwn,Attchd,1950,RFn,2.0,529.0,TA,TA,Y,0,0,52,0,0,0,unkwn,unkwn,0,7,2007,WD ,179200,0,0,1,3.0,3679.0,0,0,0,0,0,0,0,0,1,8.210396255104774,22074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2712,905105010,20,RL,75.0,9000,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059,0,0,1059,1.0,0.0,1,0,3,1,TA,6,Typ,0,unkwn,Attchd,1950,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,GdWo,unkwn,0,6,2006,WD ,142500,0,0,1,2.0,2404.0,0,0,0,0,0,0,0,0,1,7.784889295655098,12020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2051,905101070,20,RL,62.0,14299,Pave,Lvl,Inside,Gtl,Feedr,Norm,1Fam,1Story,4,3,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,513.0,LwQ,144.0,348.0,1005.0,GasA,TA,Y,SBrkr,1005,0,0,1005,1.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,440.0,TA,TA,N,0,0,0,0,0,0,MnPrv,unkwn,0,7,2007,WD ,115400,0,0,1,2.0,2450.0,0,0,0,0,0,0,0,0,1,7.803843303538772,9800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1863,534104090,60,FV,69.05520046484602,7050,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,1057.0,GasA,Ex,Y,SBrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1950,Fin,2.0,650.0,TA,TA,Y,0,235,0,0,0,0,unkwn,unkwn,0,5,2007,WD ,226000,0,0,1,4.0,3636.0,0,0,0,0,0,0,0,0,1,8.19863945529737,25452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2510,533212130,160,FV,30.0,3180,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,unkwn,Detchd,1950,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,0,unkwn,unkwn,0,4,2006,WD ,144152,0,0,1,3.0,2200.0,0,0,0,0,0,0,0,0,1,7.696212639346407,15400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1069,528178090,60,RL,112.0,16451,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,Ex,Y,SBrkr,1804,886,0,2690,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,1950,Fin,3.0,795.0,TA,TA,Y,268,58,0,0,0,0,unkwn,unkwn,0,7,2008,WD ,370000,0,0,0,3.0,5250.0,0,0,0,0,0,0,0,0,1,8.565983355585669,42000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
336,923276030,20,RL,76.0,12887,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,207.0,GLQ,590.0,36.0,833.0,GasA,TA,Y,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,Gd,5,Typ,0,unkwn,Attchd,1950,Unf,2.0,495.0,TA,TA,Y,431,0,0,0,0,0,MnPrv,unkwn,0,4,2010,WD ,149900,0,0,1,2.0,2161.0,0,0,0,0,0,0,0,0,1,7.6783263565068856,10805.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,528221100,60,RL,105.0,15578,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Gd,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,TA,8,Typ,0,unkwn,Attchd,1950,RFn,2.0,429.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,5,2006,New,172785,0,0,0,3.0,2613.0,0,0,0,0,0,0,1,0,0,7.868254265520613,15678.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,535451110,20,RL,60.0,7200,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398.0,BLQ,149.0,317.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Gd,5,Typ,0,unkwn,Detchd,1950,RFn,2.0,720.0,TA,TA,Y,194,0,0,0,0,0,unkwn,unkwn,0,7,2007,WD ,129000,0,0,1,2.0,2448.0,0,0,0,0,0,0,0,0,1,7.803026643632217,12240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,527302175,20,RL,48.0,17043,Pave,Lvl,CulDSac,Gtl,Norm,Norm,1Fam,1Story,6,5,1979,1998,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,Fa,No,Unf,0.0,Unf,0.0,1362.0,1362.0,GasA,TA,Y,SBrkr,1586,0,0,1586,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1950,Unf,2.0,435.0,TA,TA,Y,192,0,0,0,0,0,unkwn,unkwn,0,1,2009,WD ,181000,0,0,0,2.0,3383.0,0,0,0,0,0,0,0,0,1,8.12651816878071,20298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2578,535178100,80,RL,125.0,10000,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,SLvl,5,6,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,281.0,99.0,1058.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Basment,1950,RFn,1.0,300.0,TA,TA,Y,191,0,0,0,120,0,MnPrv,unkwn,0,2,2006,WD ,148000,0,0,1,2.0,2728.0,0,0,0,0,0,0,0,0,1,7.911324018963353,13640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2824,908130020,20,RL,75.0,8050,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,unkwn,unkwn,TA,TA,PConc,Gd,TA,Av,GLQ,475.0,ALQ,297.0,142.0,914.0,GasA,Ex,Y,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,Gd,4,Typ,0,unkwn,unkwn,1950,unkwn,0.0,0.0,unkwn,unkwn,N,32,0,0,0,0,0,unkwn,unkwn,0,4,2006,WD ,117250,0,0,1,2.0,1828.0,0,0,0,0,0,0,0,0,1,7.510977752014095,10968.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,528228435,120,RL,43.0,3182,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1357.0,1373.0,GasA,Ex,Y,SBrkr,1555,0,0,1555,0.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1950,Fin,2.0,430.0,TA,TA,Y,143,20,0,0,0,0,unkwn,unkwn,0,5,2009,WD ,192500,0,0,1,2.0,3358.0,0,0,0,0,0,0,0,0,1,8.119100837637486,23506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,909451150,160,RM,24.0,1950,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,81.0,GLQ,612.0,23.0,716.0,GasA,TA,Y,SBrkr,716,840,0,1556,1.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1950,Fin,2.0,452.0,TA,TA,Y,161,0,0,0,0,0,GdPrv,unkwn,0,7,2008,COD,151000,0,0,1,4.0,2724.0,1,0,0,0,0,0,0,0,0,7.909856667269403,16344.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,907203060,20,RL,70.0,7700,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,138.0,Rec,468.0,276.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,1.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,461.0,TA,TA,Y,96,0,0,0,0,0,MnPrv,unkwn,0,3,2007,WD ,112500,0,0,1,2.0,2225.0,0,0,0,0,0,0,0,0,1,7.707512194600341,11125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,903205085,30,RL,98.0,8731,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,645.0,Unf,0.0,270.0,915.0,GasA,TA,Y,SBrkr,1167,0,0,1167,0.0,0.0,1,0,3,1,TA,6,Maj1,1,Gd,Detchd,1950,Unf,2.0,495.0,TA,TA,Y,0,0,216,0,126,0,unkwn,unkwn,0,5,2007,WD ,144000,0,0,0,1.0,2577.0,0,0,0,0,0,0,0,0,1,7.854381210652365,12885.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,528186130,120,RL,89.0,8232,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,9,5,2007,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,714.0,Ex,TA,PConc,Ex,TA,No,GLQ,1204.0,Unf,0.0,596.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,1800,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,1950,RFn,3.0,944.0,TA,TA,Y,210,0,0,0,0,0,unkwn,unkwn,0,6,2008,New,370967,0,0,0,3.0,4544.0,0,0,0,0,0,0,1,0,0,8.421562960400987,40896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,527453130,160,RL,24.0,2280,Pave,Lvl,FR2,Gtl,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,514.0,Unf,0.0,341.0,855.0,GasA,TA,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1950,Unf,2.0,440.0,TA,TA,Y,173,0,0,0,0,0,unkwn,unkwn,0,6,2010,WD ,149900,0,0,1,3.0,2751.0,0,0,0,0,0,0,0,0,1,7.919719760924575,16506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
847,907192030,60,RL,68.0,8935,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,829,0,1660,0.0,0.0,2,1,3,1,Gd,7,Typ,0,unkwn,Attchd,1950,RFn,2.0,493.0,TA,TA,Y,144,68,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,195000,0,0,0,3.0,2984.0,0,0,0,0,0,0,0,0,1,8.001019961323651,20888.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,527165100,80,RL,69.05520046484602,9125,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,812,670,0,1482,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1950,Fin,2.0,392.0,TA,TA,Y,100,25,0,0,0,0,unkwn,unkwn,0,7,2007,WD ,163900,0,0,0,3.0,2258.0,0,0,0,0,0,0,0,0,1,7.722234744709607,15806.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,905352010,20,RL,69.05520046484602,11075,Pave,Lvl,Corner,Gtl,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,TA,TA,PConc,Gd,TA,No,BLQ,299.0,LwQ,891.0,0.0,1190.0,GasA,Ex,Y,SBrkr,1522,0,0,1522,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1950,Fin,2.0,552.0,TA,TA,Y,0,77,0,0,168,0,GdPrv,unkwn,0,2,2007,WD ,182000,0,0,1,2.0,3264.0,0,0,0,0,0,0,0,0,1,8.090708716083997,19584.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,916382100,20,RL,113.0,13438,Pave,HLS,Corner,Gtl,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Ex,TA,CBlock,Ex,TA,Gd,GLQ,1758.0,Unf,0.0,432.0,2190.0,GasA,Ex,Y,SBrkr,2036,0,0,2036,1.0,0.0,2,0,3,1,Ex,9,Typ,1,Ex,Attchd,1950,Fin,3.0,780.0,TA,TA,Y,90,154,0,0,0,0,unkwn,unkwn,0,7,2009,WD ,410000,0,0,0,3.0,5006.0,0,0,0,0,0,0,0,0,1,8.518392471991719,45054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
955,914476430,20,RL,82.0,11070,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,55.0,Unf,0.0,1527.0,1582.0,GasA,TA,Y,SBrkr,1595,0,0,1595,1.0,0.0,2,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,4,2009,COD,152000,0,0,1,3.0,3849.0,1,0,0,0,0,0,0,0,0,8.255568653283746,19245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,531376030,60,RL,65.0,7800,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,891.0,891.0,GasA,Ex,Y,SBrkr,891,795,0,1686,0.0,0.0,2,1,3,1,Gd,8,Typ,0,unkwn,Attchd,1950,Fin,2.0,462.0,TA,TA,Y,144,101,0,0,0,0,unkwn,unkwn,0,4,2006,WD ,184000,0,0,1,3.0,3039.0,0,0,0,0,0,0,0,0,1,8.019283792916793,21273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1590,923202015,90,RM,78.0,7060,Pave,Lvl,Inside,Gtl,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,TA,Gd,PConc,Gd,Gd,Gd,GLQ,1309.0,Unf,0.0,35.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0,1344,2.0,0.0,2,0,2,2,TA,8,Typ,0,unkwn,Attchd,1950,Fin,4.0,784.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,11,2008,WD ,206300,0,0,1,4.0,3472.0,0,0,0,0,0,0,0,0,1,8.15248607578024,24304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,923226150,90,RL,69.05520046484602,11836,Pave,Lvl,Corner,Gtl,Norm,Norm,Duplex,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,149.0,Unf,0.0,1503.0,1652.0,GasA,TA,Y,SBrkr,1652,0,0,1652,0.0,0.0,2,0,4,2,TA,8,Typ,0,unkwn,2Types,1950,Unf,3.0,928.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,3,2006,WD ,146500,0,0,0,2.0,4232.0,0,0,0,0,0,0,0,0,1,8.350429973538136,21160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,535180130,50,RL,60.0,8382,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,TA,Y,FuseA,832,505,0,1337,0.0,0.0,1,0,3,1,TA,5,Typ,0,unkwn,Attchd,1950,Unf,1.0,263.0,TA,TA,Y,0,0,0,0,0,0,unkwn,unkwn,0,2,2010,WD ,108000,0,0,1,1.0,2432.0,0,0,0,0,0,0,0,0,1,7.796469243086058,9728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2525,534126060,80,RL,102.0,10192,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,570.0,570.0,GasA,Gd,Y,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1950,RFn,2.0,487.0,TA,TA,Y,0,98,0,0,0,0,GdPrv,unkwn,0,9,2006,WD ,170000,0,0,0,3.0,2977.0,0,0,0,0,0,0,0,0,1,7.998671361015776,20839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1470,907290250,120,RM,69.05520046484602,4426,Pave,Lvl,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,Gd,3,Typ,0,unkwn,Attchd,1950,RFn,2.0,420.0,TA,TA,Y,140,0,0,0,0,0,unkwn,unkwn,0,2,2008,WD ,145000,0,0,1,2.0,2116.0,0,0,0,0,0,0,0,0,1,7.65728279297819,12696.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,527453140,120,RL,24.0,2280,Pave,Lvl,FR2,Gtl,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,435.0,LwQ,622.0,0.0,1057.0,GasA,TA,Y,SBrkr,1055,0,0,1055,0.0,1.0,2,0,2,1,TA,4,Typ,1,Fa,Attchd,1950,RFn,2.0,440.0,TA,TA,Y,0,27,0,0,0,0,unkwn,unkwn,0,8,2009,WD ,123000,0,0,1,3.0,2552.0,0,0,0,0,0,0,0,0,1,7.844632644464681,17864.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1399,905351089,120,RL,69.05520046484602,2887,Pave,HLS,Inside,Gtl,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,1003.0,Unf,0.0,288.0,1291.0,GasA,Ex,Y,SBrkr,1291,0,0,1291,1.0,0.0,1,0,2,1,Gd,6,Typ,1,Gd,Attchd,1950,Unf,2.0,431.0,TA,TA,Y,307,0,0,0,0,0,unkwn,unkwn,0,11,2008,WD ,173000,0,0,1,2.0,3013.0,0,0,0,0,0,0,0,0,1,8.0106915391303,18078.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,902207140,30,RM,60.0,8520,Pave,Lvl,Inside,Gtl,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,Y,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,Detchd,1950,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,unkwn,unkwn,0,5,2010,WD ,105900,0,0,1,1.0,1828.0,0,0,0,0,0,0,0,0,1,7.510977752014095,10968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
974,923225360,180,RM,21.0,1596,Pave,Lvl,Inside,Gtl,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462.0,Unf,0.0,0.0,462.0,GasA,TA,Y,SBrkr,526,462,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,unkwn,BuiltIn,1950,Unf,1.0,297.0,TA,TA,Y,120,101,0,0,0,0,GdWo,unkwn,0,11,2009,WD ,91000,0,0,1,2.0,1747.0,0,0,0,0,0,0,0,0,1,7.465655310134056,6988.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,909426090,50,RL,78.0,15600,Pave,Bnk,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,312.0,Rec,507.0,248.0,1067.0,GasW,Fa,N,SBrkr,986,537,0,1523,1.0,0.0,2,0,3,1,Fa,7,Maj2,1,TA,Attchd,1950,Unf,1.0,295.0,TA,TA,Y,0,0,81,0,0,0,unkwn,unkwn,0,10,2009,WD ,158000,0,0,1,3.0,2885.0,0,0,0,0,0,0,0,0,1,7.9672801789422,14425.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
