,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,mo_sold,yr_sold,sale_type,saleprice
415,904100100,70,RL,107.0,12888,Pave,Bnk,Inside,Sawyer,Feedr,1Fam,2Story,7,8,1937,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,288.0,Unf,0.0,717.0,1005.0,GasA,TA,Y,SBrkr,1262,1005,0,2267,1.0,0.0,1,1,3,TA,7,Typ,2,Gd,Attchd,Fin,2.0,498.0,TA,TA,Y,521,0,0,0,0,0,4,2007,WD ,219000
416,923276100,20,RL,,8885,Pave,Low,Inside,Mitchel,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,301.0,ALQ,324.0,239.0,864.0,GasA,TA,Y,SBrkr,902,0,0,902,1.0,0.0,1,0,2,TA,5,Typ,0,,Attchd,Unf,2.0,484.0,TA,TA,Y,164,0,0,0,0,0,6,2006,WD ,131000
417,528221030,60,RL,62.0,8857,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,440.0,TA,TA,Y,100,30,0,0,0,0,3,2007,New,171925
418,527107090,20,RL,53.0,14137,Pave,Lvl,Inside,Gilbert,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,898.0,1348.0,GasA,Gd,Y,SBrkr,1384,0,0,1384,1.0,0.0,2,0,3,Gd,7,Typ,0,,Attchd,Unf,2.0,404.0,TA,TA,Y,0,39,0,0,0,0,11,2008,WD ,177900
419,909252170,70,RL,53.0,6720,Pave,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,TA,N,SBrkr,851,585,0,1436,0.0,0.0,1,0,3,TA,7,Typ,1,Gd,Detchd,Unf,1.0,228.0,TA,TA,Y,184,0,0,0,0,0,4,2007,CWD,141500
420,527162120,60,RL,60.0,7500,Pave,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,Gd,Y,SBrkr,952,684,0,1636,1.0,0.0,2,1,3,TA,7,Typ,1,TA,Attchd,Fin,2.0,440.0,TA,TA,Y,0,84,0,0,0,0,10,2009,WD ,191000
421,531375100,20,RL,63.0,13072,Pave,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,0,1158,1.0,0.0,1,1,3,Gd,5,Typ,0,,Detchd,Unf,2.0,576.0,TA,TA,Y,0,50,0,0,0,0,5,2006,New,158000
422,916386170,20,RL,67.0,10656,Pave,HLS,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,0.0,0.0,2,0,3,Gd,6,Typ,1,Gd,Attchd,RFn,3.0,870.0,TA,TA,Y,192,80,0,0,0,0,11,2007,New,248900
423,909252010,50,RL,60.0,7200,Pave,Lvl,Corner,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,Ex,Y,SBrkr,981,787,0,1768,1.0,0.0,1,1,3,Gd,7,Typ,2,TA,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,264,0,0,0,6,2007,WD ,175000
424,534400120,190,RL,80.0,8800,Pave,Lvl,Inside,NAmes,RRAn,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,Mn,ALQ,901.0,BLQ,252.0,34.0,1187.0,GasA,Ex,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,3,Gd,7,Min1,2,TA,Attchd,RFn,1.0,299.0,TA,TA,Y,200,25,211,0,0,0,6,2006,WD ,185900
425,902325050,75,RM,60.0,10800,Pave,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,TA,6,Typ,2,TA,Detchd,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,0,10,2006,WD ,163000
426,911175440,190,C (all),50.0,9000,Pave,Lvl,Inside,IDOTRR,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,660.0,660.0,GasA,TA,N,SBrkr,1060,336,0,1396,0.0,0.0,2,0,4,TA,8,Min2,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,10,2006,WD ,115000
427,905103030,80,RL,80.0,13014,Pave,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,TA,Y,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,TA,6,Typ,1,Fa,Attchd,Unf,2.0,484.0,TA,TA,Y,168,0,0,0,0,0,12,2008,WD ,157500
428,528292030,60,RL,,15896,Pave,Lvl,CulDSac,Gilbert,RRNn,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,0,2312,1.0,0.0,2,1,4,Gd,8,Typ,1,TA,BuiltIn,Fin,3.0,658.0,TA,TA,Y,298,0,0,0,0,0,5,2009,WD ,245000
429,527140090,120,RL,41.0,5395,Pave,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,Gd,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,Gd,5,Typ,1,TA,Attchd,RFn,2.0,462.0,TA,TA,Y,96,0,70,168,0,0,10,2008,WD ,180000
430,533223050,160,FV,,5105,Pave,Lvl,FR2,Somerst,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239.0,Unf,0.0,312.0,551.0,GasA,Ex,Y,SBrkr,551,551,0,1102,0.0,0.0,2,1,2,Gd,4,Typ,0,,Detchd,Unf,2.0,480.0,TA,TA,Y,0,60,0,0,0,0,3,2007,WD ,148800
431,907251090,60,RL,75.0,9473,Pave,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,804.0,Unf,0.0,324.0,1128.0,GasA,Ex,Y,SBrkr,1128,903,0,2031,1.0,0.0,2,1,3,Gd,7,Typ,1,Gd,Attchd,RFn,2.0,577.0,TA,TA,Y,0,211,0,0,0,0,3,2008,WD ,237000
432,909175080,30,RL,60.0,8400,Pave,Bnk,Inside,SWISU,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Fa,No,Rec,290.0,Unf,0.0,0.0,290.0,GasA,TA,N,FuseF,438,0,0,438,0.0,0.0,1,0,1,Fa,3,Typ,0,,Detchd,Unf,1.0,246.0,TA,TA,N,0,0,0,0,0,0,1,2009,WD ,60000
433,908103260,85,RL,64.0,12102,Pave,Lvl,Inside,Edwards,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,TA,6,Typ,0,,BuiltIn,RFn,2.0,504.0,Fa,TA,Y,224,0,0,0,0,0,4,2008,WD ,165000
434,907262060,60,RL,41.0,10905,Pave,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,Ex,Y,SBrkr,1129,1198,0,2327,0.0,0.0,2,1,4,Gd,9,Typ,1,Gd,BuiltIn,RFn,2.0,596.0,TA,TA,Y,0,57,0,0,0,0,8,2008,WD ,240000
435,527163080,20,RL,,9556,Pave,Lvl,Corner,Gilbert,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,Gd,Y,SBrkr,1187,0,0,1187,0.0,0.0,2,0,3,Gd,6,Typ,0,,Attchd,RFn,2.0,420.0,TA,TA,Y,0,21,0,0,0,0,8,2007,WD ,160000
436,909201180,190,RH,58.0,6430,Pave,Bnk,Corner,SWISU,Feedr,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,780.0,Unf,0.0,0.0,780.0,GasA,TA,N,FuseF,816,524,0,1340,1.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,Unf,1.0,440.0,TA,TA,Y,0,0,0,0,0,0,7,2006,WD ,128000
437,908201100,90,RL,65.0,6040,Pave,Lvl,Inside,Edwards,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,FuseP,1152,0,0,1152,0.0,0.0,2,0,2,Fa,6,Typ,0,,,,0.0,0.0,,,N,0,0,0,0,0,0,6,2008,WD ,82000
438,535125070,20,RL,80.0,14695,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,TA,TA,No,ALQ,1387.0,Unf,0.0,175.0,1562.0,GasA,Gd,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,2,Gd,5,Typ,2,Gd,Attchd,Unf,2.0,542.0,TA,TA,Y,0,110,0,0,342,0,7,2009,WD ,256000
439,902401130,70,RM,50.0,9000,Pave,Lvl,Inside,OldTown,Artery,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,Ex,Y,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,TA,7,Typ,0,,Detchd,Unf,2.0,324.0,TA,TA,Y,0,0,0,0,0,0,7,2009,WD ,143000
440,916384050,20,RL,67.0,8368,Pave,HLS,Inside,Timber,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,Gd,7,Typ,0,,Attchd,Fin,2.0,433.0,TA,TA,Y,100,39,0,0,0,0,4,2007,New,231713
441,527226040,190,RL,195.0,41600,Pave,Lvl,FR2,Gilbert,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047.0,Unf,0.0,53.0,1100.0,GasW,TA,Y,SBrkr,1424,0,0,1424,1.0,0.0,1,1,3,TA,7,Mod,0,,2Types,Unf,3.0,828.0,TA,TA,N,144,0,0,0,0,0,11,2007,WD ,155000
442,923252100,20,RL,59.0,6490,Pave,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,534.0,Unf,0.0,282.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,2,TA,4,Typ,0,,Attchd,Unf,1.0,264.0,TA,TA,Y,315,0,0,0,0,0,4,2008,WD ,128500
443,909177120,30,RL,60.0,7290,Pave,Lvl,Corner,SWISU,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,TA,7,Typ,1,Gd,Attchd,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,4,2008,WD ,168000
444,527402240,60,RL,,7472,Pave,Lvl,CulDSac,NAmes,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,Y,SBrkr,725,754,0,1479,1.0,0.0,1,1,4,Gd,7,Typ,0,,Attchd,Fin,2.0,484.0,TA,TA,Y,0,32,0,0,0,0,6,2007,WD ,184000
445,535478110,190,RL,70.0,7000,Pave,Lvl,Inside,NAmes,Artery,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,0,1025,1.0,0.0,1,0,3,TA,6,Typ,0,,,,0.0,0.0,,,Y,96,80,0,0,0,0,3,2006,WD ,124000
446,534127130,20,RL,,11717,Pave,Lvl,Inside,NWAmes,PosA,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,TA,6,Typ,1,TA,Attchd,RFn,2.0,615.0,TA,TA,Y,371,0,0,0,0,0,2,2009,WD ,185000
447,528240080,60,RL,106.0,11194,Pave,Lvl,Corner,Gilbert,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,Gd,7,Typ,1,TA,Attchd,RFn,2.0,504.0,TA,TA,Y,188,124,0,0,0,0,11,2006,WD ,230500
448,907285010,60,RL,90.0,11250,Pave,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,Gd,8,Typ,1,TA,Attchd,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,5,2006,WD ,227000
449,907414080,60,RL,64.0,8633,Pave,Lvl,FR2,CollgCr,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,Gd,7,Typ,0,,Attchd,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,2,2009,WD ,173500
450,534201300,85,RL,70.0,8400,Pave,Lvl,Inside,NAmes,Feedr,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,GasA,Gd,Y,SBrkr,898,0,0,898,1.0,0.0,1,0,3,TA,6,Typ,0,,Attchd,RFn,1.0,326.0,TA,TA,Y,143,0,0,0,0,0,8,2006,WD ,140000
451,528439010,20,RL,87.0,10037,Pave,Lvl,Corner,Somerst,Feedr,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Ex,TA,No,GLQ,666.0,Unf,0.0,794.0,1460.0,GasA,Ex,Y,SBrkr,1460,0,0,1460,0.0,0.0,2,0,3,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,480.0,TA,TA,Y,0,20,0,0,0,0,8,2008,WD ,247000
452,905107310,85,RL,,8014,Pave,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,0.0,0.0,456.0,GasA,TA,Y,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,TA,5,Typ,1,Fa,Basment,Fin,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,6,2009,WD ,149900
453,907202010,20,RL,,12250,Pave,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,TA,5,Typ,0,,Attchd,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,0,5,2008,WD ,158000
454,533223100,160,FV,,2403,Pave,Lvl,FR2,Somerst,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,286.0,530.0,GasA,Ex,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,Gd,4,Typ,0,,Attchd,RFn,2.0,496.0,TA,TA,Y,0,50,0,0,0,0,6,2010,WD ,147110
455,903454080,50,RM,50.0,8600,Pave,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,TA,7,Typ,1,Gd,Detchd,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,6,2006,WD ,119500
456,909275080,50,RL,60.0,13680,Pave,HLS,Inside,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,Ex,Y,SBrkr,840,727,0,1567,1.0,0.0,1,1,2,TA,6,Min2,2,TA,Detchd,Unf,2.0,440.0,TA,TA,Y,0,21,150,0,0,0,2,2009,WD ,205000
457,535379110,70,RL,60.0,10800,Pave,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0,1534,0.0,0.0,1,1,3,Gd,6,Typ,0,,,,0.0,0.0,,,N,0,112,0,0,0,0,7,2007,WD ,148000
458,527146030,120,RL,39.0,5389,Pave,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,Gd,5,Typ,1,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,237,152,0,0,0,0,3,2010,WD ,236500
459,909176180,50,RL,60.0,10890,Pave,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,Y,SBrkr,1058,493,0,1551,1.0,0.0,2,0,3,Fa,6,Typ,0,,Detchd,Unf,1.0,240.0,Fa,TA,Y,0,0,0,0,0,0,7,2006,WD ,137000
460,534431130,20,RL,68.0,9768,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,Gd,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,2,TA,5,Typ,0,,Attchd,RFn,1.0,330.0,TA,TA,Y,0,70,0,0,0,0,2,2009,WD ,122000
461,528222030,20,RL,73.0,8993,Pave,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,0.0,0.0,2,0,3,Gd,6,Typ,0,,Attchd,Fin,2.0,436.0,TA,TA,Y,0,22,0,0,0,0,8,2007,New,176485
462,903400030,30,RL,50.0,11672,Pave,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,TA,4,Typ,0,,Detchd,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,7,2006,WD ,109000
463,916253320,120,RM,,9763,Pave,Lvl,Inside,GrnHill,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,Gd,5,Typ,1,TA,Attchd,Fin,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,9,2007,WD ,330000
464,902100020,20,RM,56.0,9836,Pave,Bnk,Inside,OldTown,Artery,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,Gd,N,SBrkr,1133,0,0,1133,1.0,0.0,1,0,3,TA,7,Typ,0,,Detchd,Unf,1.0,308.0,TA,TA,Y,0,175,0,0,0,0,12,2008,WD ,143000
465,528340030,60,RL,89.0,10557,Pave,Lvl,Inside,NoRidge,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,Gd,9,Typ,1,TA,Attchd,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,7,2007,WD ,410000
466,531380110,60,RL,70.0,8462,Pave,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,Unf,0.0,114.0,928.0,GasA,Ex,Y,SBrkr,936,785,0,1721,0.0,1.0,2,1,3,Gd,7,Typ,0,,Attchd,RFn,2.0,471.0,TA,TA,Y,300,87,0,0,0,0,7,2007,WD ,201000
467,535380130,50,RL,60.0,10818,Pave,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,Y,FuseA,981,779,0,1760,0.0,0.0,1,1,4,TA,7,Typ,1,TA,Detchd,Unf,2.0,648.0,Fa,TA,Y,120,0,96,0,0,0,2,2006,COD,80000
468,909282020,70,RL,61.0,7259,Pave,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,GasA,Ex,Y,SBrkr,1436,884,0,2320,1.0,0.0,2,1,3,Gd,9,Typ,1,TA,Detchd,Unf,1.0,180.0,TA,TA,Y,224,0,0,0,0,0,7,2007,WD ,259500
469,916477060,60,RL,,11800,Pave,Lvl,Inside,Timber,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146,1340,0,2486,1.0,0.0,3,1,5,Gd,10,Typ,1,Gd,BuiltIn,Fin,2.0,452.0,TA,TA,Y,143,32,0,0,0,0,7,2007,WD ,279900
470,535453070,20,RL,75.0,7500,Pave,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,Gd,6,Typ,0,,Attchd,RFn,1.0,305.0,TA,TA,Y,218,0,0,0,0,0,5,2010,WD ,154000
